19/07/2023,186220825
21/07/2023,162542815
22/07/2023,161656124
23/07/2023,159731054
24/07/2023,164880050
25/07/2023,163836075
26/07/2023,142945579
27/07/2023,162780760
28/07/2023,170608441
29/07/2023,171620336
30/07/2023,187842339
31/07/2023,170674393
01/08/2023,185785482
02/08/2023,172492528
03/08/2023,185329850
04/08/2023,185504518
05/08/2023,171964360
06/08/2023,171007344
07/08/2023,186642425
08/08/2023,172682586
09/08/2023,187854676
10/08/2023,173383964
11/08/2023,190709925
12/08/2023,172939365
13/08/2023,187583254
14/08/2023,171870647
15/08/2023,186397410
16/08/2023,173867282
17/08/2023,197480455
18/08/2023,176719849
19/08/2023,178436331
20/08/2023,195096037
21/08/2023,186488005
22/08/2023,168350149
23/08/2023,197416912
24/08/2023,177964845
25/08/2023,178216572
26/08/2023,197073571
27/08/2023,178171527
28/08/2023,177169560
29/08/2023,199189426
30/08/2023,178660155
31/08/2023,181253703
01/09/2023,196371711
03/09/2023,178301929
04/09/2023,178772536
06/09/2023,179686441
07/09/2023,180792227
08/09/2023,180160338
09/09/2023,198082489
10/09/2023,178286064
11/09/2023,181801971
12/09/2023,194541392
13/09/2023,176297168
14/09/2023,175242821
15/09/2023,197198396
16/09/2023,175560385
17/09/2023,185459488
18/09/2023,186141860
19/09/2023,186052013
20/09/2023,186267076
21/09/2023,187084643
22/09/2023,206001881
10/10/2023,192804082
11/10/2023,187881313
12/10/2023,188307426
13/10/2023,205744993
14/10/2023,186788436
15/10/2023,187897715
16/10/2023,206420455
17/10/2023,186748904
18/10/2023,190485336
19/10/2023,171520550
20/10/2023,194320948
21/10/2023,193905138
22/10/2023,190235335
23/10/2023,194272857
24/10/2023,193559072
25/10/2023,183764760
26/10/2023,194675781
27/10/2023,191448720
28/10/2023,194877058
29/10/2023,190308896
30/10/2023,200070621
31/10/2023,191803075
01/11/2023,193591283
02/11/2023,193972016
03/11/2023,192106933
04/11/2023,194338411
05/11/2023,195161375
06/11/2023,252518268
07/11/2023,190755291
08/11/2023,191918205
09/11/2023,188911221
11/11/2023,181026050
12/11/2023,182295726
13/11/2023,184422877
14/11/2023,190304066
15/11/2023,200905520
16/11/2023,199921899
17/11/2023,202185385
18/11/2023,199468807
19/11/2023,181137521
20/11/2023,200620924
21/11/2023,201889884
22/11/2023,201583490
23/11/2023,222522765
24/11/2023,201095970
25/11/2023,202521338
26/11/2023,182990349
27/11/2023,200280977
28/11/2023,204916804
29/11/2023,205531940
30/11/2023,183604266
01/12/2023,202130755
02/12/2023,193026402
03/12/2023,200383822
04/12/2023,286993685
05/12/2023,151733540
06/12/2023,197236952
07/12/2023,181550399
08/12/2023,197796261
09/12/2023,198317438
10/12/2023,199147527
11/12/2023,196095934
12/12/2023,197848954
13/12/2023,194777306
14/12/2023,199497355
15/12/2023,193276472
16/12/2023,193340243
17/12/2023,185511005
18/12/2023,198060419
19/12/2023,196977924
20/12/2023,199172659
21/12/2023,177390517
22/12/2023,199281155
23/12/2023,186386574
24/12/2023,194712760
25/12/2023,206188264
26/12/2023,199157324
27/12/2023,179976914
28/12/2023,201307544
29/12/2023,190590960
30/12/2023,199357927
31/12/2023,188704578
01/01/2024,200435300
02/01/2024,201819923
03/01/2024,184630074
04/01/2024,202755626
05/01/2024,183804745
06/01/2024,204834945
07/01/2024,204666767
08/01/2024,179334296
09/01/2024,203485611
10/01/2024,183597040
11/01/2024,205706017
12/01/2024,208312997
13/01/2024,185056347
14/01/2024,205000916
15/01/2024,179940327
16/01/2024,214698274
17/01/2024,185313639
18/01/2024,185338158
19/01/2024,214466526
20/01/2024,192348504
21/01/2024,189862182
22/01/2024,217733058
23/01/2024,192293067
24/01/2024,191308816
25/01/2024,199650103
26/01/2024,190064096
27/01/2024,197475779
28/01/2024,189073386
29/01/2024,194189971
30/01/2024,191288268
31/01/2024,193831090
01/02/2024,189860285
02/02/2024,189322855
03/02/2024,218560490
04/02/2024,200282041
05/02/2024,191656557
06/02/2024,188435832
07/02/2024,191459881
08/02/2024,218068141
09/02/2024,194373606
10/02/2024,191932720
11/02/2024,190842494
12/02/2024,211068311
13/02/2024,192241456
14/02/2024,193104076
15/02/2024,196411205
16/02/2024,214142020
17/02/2024,189616222
18/02/2024,208493931
19/02/2024,193810991
20/02/2024,194468286
21/02/2024,194533380
22/02/2024,217923636
23/02/2024,193063120
24/02/2024,201494172
25/02/2024,198116301
26/02/2024,197570406
27/02/2024,198866640
28/02/2024,195967327
29/02/2024,191571565
01/03/2024,177441049
02/03/2024,203989003
03/03/2024,169691699
04/03/2024,190147053
05/03/2024,155045136
06/03/2024,182316450
07/03/2024,180619167
08/03/2024,179643081
09/03/2024,180332116
10/03/2024,153408489
11/03/2024,178596247
12/03/2024,174978871
13/03/2024,175746057
14/03/2024,173565795
15/03/2024,175009424
16/03/2024,176325260
17/03/2024,176158787
18/03/2024,176328465
19/03/2024,170628687
20/03/2024,163498860
21/03/2024,162780365
22/03/2024,181491293
23/03/2024,153761397
24/03/2024,182988383
25/03/2024,149768395
26/03/2024,183777591
27/03/2024,161646356
28/03/2024,168800902
29/03/2024,162104103
30/03/2024,185450548
31/03/2024,161093712
01/04/2024,155770941
02/04/2024,163964551
03/04/2024,166472236
04/04/2024,185425540
05/04/2024,146383791
06/04/2024,183228991
07/04/2024,159518387
08/04/2024,159928754
09/04/2024,166922729
12/04/2024,170658688
13/04/2024,188232905
14/04/2024,164522197
15/04/2024,162566980
16/04/2024,176583787
17/04/2024,156492069
18/04/2024,179134234
19/04/2024,169016451
20/04/2024,156660302
21/04/2024,169829984
23/04/2024,184490552
24/04/2024,165430726
25/04/2024,182043983
26/04/2024,162723555
27/04/2024,182275350
28/04/2024,161968343
29/04/2024,160654340
30/04/2024,182750136
01/05/2024,165127526
02/05/2024,174492286
03/05/2024,193754227
04/05/2024,199422378
05/05/2024,193303454
06/05/2024,177021220
07/05/2024,180953050
08/05/2024,203590488
09/05/2024,177375167
10/05/2024,201840850
11/05/2024,176046243
12/05/2024,200047017
13/05/2024,178850148
14/05/2024,201890078
15/05/2024,178846701
16/05/2024,208087077
17/05/2024,184140103
18/05/2024,208514400
19/05/2024,181460507
20/05/2024,182060549
21/05/2024,213718104
22/05/2024,183894705
23/05/2024,198139226
24/05/2024,184364340
25/05/2024,185216429
26/05/2024,205457096
27/05/2024,182453411
28/05/2024,185555489
29/05/2024,204373472
30/05/2024,203321137
31/05/2024,184311523
01/06/2024,201555506
02/06/2024,183603852
03/06/2024,204873814
04/06/2024,198654287
05/06/2024,194030577
06/06/2024,199374105
07/06/2024,223074720
08/06/2024,194208747
09/06/2024,192890228
